ID,Japanese,English,Chinese,EnglishCensored,Korean,German
3246,,Parla con il ragazzo,聽取青年的說明,,청년의 이야기를 들어보자.,Mit dem Jungen reden
3300,,Notte dell'Enigma,虎哭之夜,,누에의 밤,Nacht des Mysteriums
3301,,Aiuta mia sorella!,救救……我妹妹！,,여동생을… 구해줘!,Hilf meiner Schwester!
3302,,"Cliente: Masanori
Luogo: Ueno","【委託人】政則
【所在地】上野",,"【의뢰인】마사노리
【장소】우에노","Klient: Masanori
Ort: Ueno"
3303,,Incontra il cliente a Ueno,在上野和委託人見面,,우에노에서 의뢰인을 만나자.,Zum Klienten in Ueno
3360,,I leggendari Buster di Nakano,中野都市傳說撲滅者,,나카노 도시전설 버스터스,Nakanos legendäre Jäger
3361,,"Questo è un caso dalla direzione di Broadway. 
Ci sono strane voci a Broadway. 
Risolvile con questi ragazzi.","來自百老匯管理委員會的委託
希望你能弄清楚在百老匯館內流傳的
都市傳說的謠言……和他們一起",,"브로드웨이 관리조합에서 온 의뢰다.
브로드웨이 관내에 퍼진 도시전설 소문…
그것을 해명해줘. 그들과 함께 말이지.","Dieser Fall kommt von der Broadway-
Leitung. In Broadway gehen seltsame
Gerüchte um. Hilf ihnen damit."
3362,,"Cliente: Kyoko Kuremi
Luogo: Broadway","【委託人】暮海杏子
【所在地】百老匯",,"【의뢰인】쿠레미 쿄코
【장소】브로드웨이","Klient: Kyoko Kuremi
Ort: Broadway"
3363,,Controlla Broadway 1F,調查BW1F的同時和大家說話,,BW 1F을 조사하며 모두에게 말을 걸자.,Broadway 1. St. prüfen
3364,,Controlla Broadway 2F,調查BW2F的同時和大家說話,,BW 2F을 조사하며 모두에게 말을 걸자.,Broadway 2. St. prüfen
3365,,Controlla Broadway 3F,調查BW3F的同時和大家說話,,BW 3F을 조사하며 모두에게 말을 걸자.,Broadway 3. St. prüfen
3420,,Genio recluso,家裡蹲的天才,,은둔형 폐인 천재,Verborgenes Genie
3421,,"Commento dal cliente
Caso falso (requisito, creazione di Nasu)
Parla con la cameriera accanto a Mirei.","來自委託人的訊息
臨時委託（必須，由渡邊製作）
請向米蕾身旁的女僕搭話",,"의뢰인으로부터 온 코멘트
임시 의뢰(필수, 와타나베 씨 작성) 입니다.
미레이 옆 메이드에게 말을 걸어주세요.","Anm. d. Klienten: vorgetäuschter Fall
(Anforderung, Nasus Werk)
Sprich mit der Maid neben Mirei."
3422,,"Cliente: Caso di Prova 8
Luogo: Nakano Broadway","【委託人】臨時委託8
【所在地】中野百老匯",,"【의뢰인】임시의뢰 8
【장소】나카노 브로드웨이","Klient: Testfall 8
Ort: Nakano-Broadway"
3423,,Parla con la cameriera,向米蕾身旁的女僕搭話,,미레이 옆에 있는 메이드에게 말을 걸자.,Mit Maid sprechen
3480,,Edificio Gatto Fantasma,亡靈怪貓大廈,,망령 괴묘 빌딩,Geisterkater-Haus
3481,,"La sto cercando da così tanto tempo.
La mia Miko... La mia povera gatta.
Per favore, trovate Miko.","我一直在找呀
我的“咪子”……
請你幫忙尋找我的貓",,"계속 찾고 있었어.
나의 ""미코""…
나의 애완 고양이를 찾아줘.","Ich suche schon so lange.
Mein Miko ... Mein armer Kater.
Bitte finde Miko."
3482,,"Cliente: Vecchio Mizushima
Luogo: Broadway","【委託人】水嶋老人
【所在地】百老匯",,"【의뢰인】미즈시마 노인
【장소】브로드웨이","Klient: Alter Mizushima
Ort: Broadway"
3483,,K-Cafe Broadway 4F,前往BW4F的K-Cafe,,BW 4F의 K-카페로 가자.,"K-Café, Broadway 4. St."
3484,,Controlla il computer a muro,調查牆壁另一側的電腦內部,,벽 너머의 컴퓨터 내를 조사하자.,Wandcomputer prüfen
3485,,Rete Digitale,前往數碼網路世界內部,,디지털 네트워크 내를 조사하자.,Digitales Netzwerk
3486,,Cerca Pete,尋找皮特的同時，一邊調查周圍,,피트를 찾으면서 주변을 조사하자.,Pete suchen
3487,,Spiega chi è Pete,告訴他皮特的真實身分,,피트의 정체를 가르쳐주자.,Pete vorstellen
4000,,Chicchi di Qualità Superiore,咖啡豆就是要高品質,,콩은 고품질,Beste Bohnen
4001,,"Acquista chicchi di caffè al K-Cafe.
Puoi trovare il posto da solo.
Assicurati di salutare tutti.","去K-Cafe幫我買咖啡豆
地點在……不，你自己去找吧
別忘了打招呼",,"K-카페에서 커피콩을 사다줘.
장소는… 아니 스스로 찾아오도록.
돌아다니며 인사하는 것도 잊지 마.","Kaufe Kaffeebohnen im K-Café. Das
findest du schon. Und denk daran, alle
zu grüßen."
4002,,"Cliente: Kyoko Kuremi
Luogo: Agenzia Investigativa Kuremi","【委託人】暮海杏子
【所在地】暮海偵探事務所",,"【의뢰인】쿠레미 쿄코
【장소】쿠레미 탐정사무소","Klient: Kyoko Kuremi
Ort: Detektivbüro Kuremi"
4003,,Compra chicchi di caffè,前往K-Cafe購買咖啡豆,,K-카페로 커피콩을 사러 가자.,Kaffeebohnen kaufen
5000,,Proprietà di [c1317],[c1317]的遺失物,,[c1317]의 분실물,Eigentum von [c1317]
5001,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5002,,"Cliente: [c1317]
Luogo: [m3010]","【委託人】[c1317]
【所在地】[m3010]",,"【의뢰인】[c1317]
【장소】[m3010]","Klient: [c1317]
Ort: [m3010]"
5003,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5004,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5005,,Dai a [c1317],將遺失物交給[c1317],,[c1317]의 분실물을 전해주자.,[c1317] geben
5010,,Proprietà di [c1320],[c1320]的遺失物,,[c1320]의 분실물,Eigentum von [c1320]
5011,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5012,,"Cliente: [c1320]
Luogo: [m3010]","【委託人】[c1320]
【所在地】[m3010]",,"【의뢰인】[c1320]
【장소】[m3010]","Klient: [c1320]
Ort: [m3010]"
5013,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5014,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5015,,Dare a [c1320],將遺失物交給[c1320],,[c1320]의 분실물을 전해주자.,[c1320] geben
5020,,Proprietà di [c1321],[c1321]的遺失物,,[c1321]의 분실물,Eigentum von [c1321]
5021,,"Voglio che tu cerchi qualcosa di prezioso
che ho lasciato cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5022,,"Cliente: [c1321]
Luogo: [m3010]","【委託人】[c1321]
【所在地】[m3010]",,"【의뢰인】[c1321]
【장소】[m3010]","Klient: [c1321]
Ort: [m3010]"
5023,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5024,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5025,,Dare a [c1321],將遺失物交給[c1321],,[c1321]의 분실물을 전해주자.,[c1321] geben
5030,,Proprietà di [c1322],[c1322]的遺失物,,[c1322]의 분실물,Eigentum von [c1322]
5031,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5032,,"Cliente: [c1322]
Luogo: [m3010]","【委託人】[c1322]
【所在地】[m3010]",,"【의뢰인】[c1322]
【장소】[m3010]","Klient: [c1322]
Ort: [m3010]"
5033,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5034,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5035,,Dare a [c1322],將遺失物交給[c1322],,[c1322]의 분실물을 전해주자.,[c1322] geben
5040,,Proprietà di [c1325],[c1325]的遺失物,,[c1325]의 분실물,Eigentum von [c1325]
5041,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5042,,"Cliente: [c1325]
Luogo: [m3010]","【委託人】[c1325]
【所在地】[m3010]",,"【의뢰인】[c1325]
【장소】[m3010]","Klient: [c1325]
Ort: [m3010]"
5043,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5044,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5045,,Dare a [c1325],將遺失物交給[c1325],,[c1325]의 분실물을 전해주자.,[c1325] geben
5050,,Proprietà di [c1387],[c1387]的遺失物,,[c1387]의 분실물,Eigentum von [c1387]
5051,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5052,,"Cliente: [c1387]
Luogo: [m3010]","【委託人】[c1387]
【所在地】[m3010]",,"【의뢰인】[c1387]
【장소】[m3010]","Klient: [c1387]
Ort: [m3010]"
5053,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5054,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5055,,Dare a [c1387],將遺失物交給[c1387],,[c1387]의 분실물을 전해주자.,[c1387] geben
5060,,Proprietà di [c1388],[c1388]的遺失物,,[c1388]의 분실물,Eigentum von [c1388]
5061,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5062,,"Cliente: [c1388]
Luogo: [m3010]","【委託人】[c1388]
【所在地】[m3010]",,"【의뢰인】[c1388]
【장소】[m3010]","Klient: [c1388]
Ort: [m3010]"
5063,,Cliente presso [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5064,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5065,,Dare a [c1388],將遺失物交給[c1388],,[c1388]의 분실물을 전해주자.,[c1388] geben
5070,,Proprietà di [c1437],[c1437]的遺失物,,[c1437]의 분실물,Eigentum von [c1437]
5071,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto in
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5072,,"Cliente: [c1437]
Luogo: [m3010]","【委託人】[c1437]
【所在地】[m3010]",,"【의뢰인】[c1437]
【장소】[m3010]","Klient: [c1437]
Ort: [m3010]"
5073,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5074,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5075,,Dare a [c1437],將遺失物交給[c1437],,[c1437]의 분실물을 전해주자.,[c1437] geben
5080,,Proprietà di [c1438],[c1438]的遺失物,,[c1438]의 분실물,Eigentum von [c1438]
5081,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5082,,"Cliente: [c1438]
Luogo: [m3010]","【委託人】[c1438]
【所在地】[m3010]",,"【의뢰인】[c1438]
【장소】[m3010]","Klient: [c1438]
Ort: [m3010]"
5083,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5084,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5085,,Dare a [c1438],將遺失物交給[c1438],,[c1438]의 분실물을 전해주자.,[c1438] geben
5090,,Proprietà di [c1510],[c1510]的遺失物,,[c1510]의 분실물,Eigentum von [c1510]
5091,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5092,,"Cliente: [c1510]
Luogo: [m3010]","【委託人】[c1510]
【所在地】[m3010]",,"【의뢰인】[c1510]
【장소】[m3010]","Klient: [c1510]
Ort: [m3010]"
5093,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5094,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5095,,Dare a [c1510],將遺失物交給[c1510],,[c1510]의 분실물을 전해주자.,[c1510] geben
5100,,Proprietà di [c1512],[c1512]的遺失物,,[c1512]의 분실물,Eigentum von [c1512]
5101,,"Voglio che tu cerchi qualcosa di prezioso
che ho perso a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5102,,"Cliente: [c1512]
Luogo: [m3010]","【委託人】[c1512]
【所在地】[m3010]",,"【의뢰인】[c1512]
【장소】[m3010]","Klient: [c1512]
Ort: [m3010]"
5103,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5104,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5105,,Dare a [c1512],將遺失物交給[c1512],,[c1512]의 분실물을 전해주자.,[c1512] geben
5110,,Proprietà di [c1514],[c1514]的遺失物,,[c1514]의 분실물,Eigentum von [c1514]
5111,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5112,,"Cliente: [c1514]
Luogo: [m3010]","【委託人】[c1514]
【所在地】[m3010]",,"【의뢰인】[c1514]
【장소】[m3010]","Klient: [c1514]
Ort: [m3010]"
5113,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5114,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5115,,Dai a [c1514],將遺失物交給[c1514],,[c1514]의 분실물을 전해주자.,[c1514] geben
5120,,Proprietà di [c1515],[c1515]的遺失物,,[c1515]의 분실물,Eigentum von [c1515]
5121,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5122,,"Cliente: [c1515]
Luogo: [m3010]","【委託人】[c1515]
【所在地】[m3010]",,"【의뢰인】[c1515]
【장소】[m3010]","Klient: [c1515]
Ort: [m3010]"
5123,,Cliente a [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5124,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5125,,Dai a [c1515],將遺失物交給[c1515],,[c1515]의 분실물을 전해주자.,[c1515] geben
5130,,Proprietà di [c1567],[c1567]的遺失物,,[c1567]의 분실물,Eigentum von [c1567]
5131,,"Voglio che tu cerchi qualcosa di prezioso
che ho perso a
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！",,"[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5132,,"Cliente: [c1567]
Luogo: [m3010]","【委託人】[c1567]
【所在地】[m3010]",,"【의뢰인】[c1567]
【장소】[m3010]","Klient: [c1567]
Ort: [m3010]"
5133,,Cliente presso [m3010],和身在[m3010]的委託人見面,,[m3010]의 의뢰인을 만나자.,Klient in [m3010]
5134,,Cerca [m3010],在[m3010]尋找遺失物,,[m3010]의 탐색을 하자.,Suche in [m3010]
5135,,Dai a [c1567],將遺失物交給[c1567],,[c1567]의 분실물을 전해주자.,[c1567] geben
5140,,Proprietà di [c1629],[c1629]的遺失物,,[c1629]의 분실물,Eigentum von [c1629]
5141,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5142,,"Cliente: [c1629]
Luogo: [m3020]","【委託人】[c1629]
【所在地】[m3020]",,"【의뢰인】[c1629]
【장소】[m3020]","Klient: [c1629]
Ort: [m3020]"
5143,,Cliente presso [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5144,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5145,,Dai a [c1629],將遺失物交給[c1629],,[c1629]의 분실물을 전해주자.,[c1629] geben
5150,,Proprietà di [c1631],[c1631]的遺失物,,[c1631]의 분실물,Eigentum von [c1631]
5151,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere
a [m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5152,,"Cliente: [c1631]
Luogo: [m3020]","【委託人】[c1631]
【所在地】[m3020]",,"【의뢰인】[c1631]
【장소】[m3020]","Klient: [c1631]
Ort: [m3020]"
5153,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5154,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5155,,Dai a [c1631],將遺失物交給[c1631],,[c1631]의 분실물을 전해주자.,[c1631] geben
5160,,Proprietà di [c1009],[c1009]的遺失物,,[c1009]의 분실물,Eigentum von [c1009]
5161,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5162,,"Cliente: [c1009]
Luogo: [m3020]","【委託人】[c1009]
【所在地】[m3020]",,"【의뢰인】[c1009]
【장소】[m3020]","Klient: [c1009]
Ort: [m3020]"
5163,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5164,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5165,,Dare a [c1009],將遺失物交給[c1009],,[c1009]의 분실물을 전해주자.,[c1009] geben
5170,,Proprietà di [c1050],[c1050]的遺失物,,[c1050]의 분실물,Eigentum von [c1050]
5171,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere
a [m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5172,,"Cliente: [c1050]
Luogo: [m3020]","【委託人】[c1050]
【所在地】[m3020]",,"【의뢰인】[c1050]
【장소】[m3020]","Klient: [c1050]
Ort: [m3020]"
5173,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5174,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5175,,Dai a [c1050],將遺失物交給[c1050],,[c1050]의 분실물을 전해주자.,[c1050] geben
5180,,Proprietà di [c1053],[c1053]的遺失物,,[c1053]의 분실물,Eigentum von [c1053]
5181,,"Voglio che tu cerchi qualcosa di prezioso
che ho lasciato cadere a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5182,,"Cliente: [c1053]
Luogo: [m3020]","【委託人】[c1053]
【所在地】[m3020]",,"【의뢰인】[c1053]
【장소】[m3020]","Klient: [c1053]
Ort: [m3020]"
5183,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5184,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5185,,Dare a [c1053],將遺失物交給[c1053],,[c1053]의 분실물을 전해주자.,[c1053] geben
5190,,Proprietà di [c1055],[c1055]的遺失物,,[c1055]의 분실물,Eigentum von [c1055]
5191,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto in
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5192,,"Cliente: [c1055]
Luogo: [m3020]","【委託人】[c1055]
【所在地】[m3020]",,"【의뢰인】[c1055]
【장소】[m3020]","Klient: [c1055]
Ort: [m3020]"
5193,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5194,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5195,,Dare a [c1055],將遺失物交給[c1055],,[c1055]의 분실물을 전해주자.,[c1055] geben
5200,,Proprietà di [c1056],[c1056]的遺失物,,[c1056]의 분실물,Eigentum von [c1056]
5201,,"Voglio che tu cerchi qualcosa di prezioso
che ho perso a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5202,,"Cliente: [c1056]
Luogo: [m3020]","【委託人】[c1056]
【所在地】[m3020]",,"【의뢰인】[c1056]
【장소】[m3020]","Klient: [c1056]
Ort: [m3020]"
5203,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5204,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5205,,Dare a [c1056],將遺失物交給[c1056],,[c1056]의 분실물을 전해주자.,[c1056] geben
5210,,Proprietà di [c1081],[c1081]的遺失物,,[c1081]의 분실물,Eigentum von [c1081]
5211,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5212,,"Cliente: [c1081]
Luogo: [m3020]","【委託人】[c1081]
【所在地】[m3020]",,"【의뢰인】[c1081]
【장소】[m3020]","Klient: [c1081]
Ort: [m3020]"
5213,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5214,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5215,,Dai a [c1081],將遺失物交給[c1081],,[c1081]의 분실물을 전해주자.,[c1081] geben
5220,,Proprietà di [c1090],[c1090]的遺失物,,[c1090]의 분실물,Eigentum von [c1090]
5221,,"Voglio che tu cerchi qualcosa di prezioso
che mi è caduto a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5222,,"Cliente: [c1090]
Luogo: [m3020]","【委託人】[c1090]
【所在地】[m3020]",,"【의뢰인】[c1090]
【장소】[m3020]","Klient: [c1090]
Ort: [m3020]"
5223,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5224,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5225,,Dare a [c1090],將遺失物交給[c1090],,[c1090]의 분실물을 전해주자.,[c1090] geben
5230,,Proprietà di [c1096],[c1096]的遺失物,,[c1096]의 분실물,Eigentum von [c1096]
5231,,"Voglio che tu cerchi qualcosa di prezioso
che ho lasciato cadere a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5232,,"Cliente: [c1096]
Luogo: [m3020]","【委託人】[c1096]
【所在地】[m3020]",,"【의뢰인】[c1096]
【장소】[m3020]","Klient: [c1096]
Ort: [m3020]"
5233,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5234,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5235,,Dare a [c1096],將遺失物交給[c1096],,[c1096]의 분실물을 전해주자.,[c1096] geben
5240,,Proprietà di [c1097],[c1097]的遺失物,,[c1097]의 분실물,Eigentum von [c1097]
5241,,"Voglio che tu cerchi qualcosa di prezioso
che ho fatto cadere a
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！",,"[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5242,,"Cliente: [c1097]
Luogo: [m3020]","【委託人】[c1097]
【所在地】[m3020]",,"【의뢰인】[c1097]
【장소】[m3020]","Klient: [c1097]
Ort: [m3020]"
5243,,Cliente a [m3020],和身在[m3020]的委託人見面,,[m3020]의 의뢰인을 만나자.,Klient in [m3020]
5244,,Cerca [m3020],在[m3020]尋找遺失物,,[m3020]의 탐색을 하자.,Suche in [m3020]
5245,,Dare a [c1097],將遺失物交給[c1097],,[c1097]의 분실물을 전해주자.,[c1097] geben
5250,,Proprietà di [c1111],[c1111]的遺失物,,[c1111]의 분실물,Eigentum von [c1111]
