ID,Japanese,English,Chinese,EnglishCensored,Korean,German
681,,Oggetto chiave 81,貴重品81,,소중한 것 81,Schlüsselitem 81
682,,Oggetto chiave 82,貴重品82,,소중한 것 82,Schlüsselitem 82
683,,Oggetto Chiave 83,貴重品83,,소중한 것 83,Schlüsselitem 83
684,,Oggetto chiave 84,貴重品84,,소중한 것 84,Schlüsselitem 84
685,,Oggetto Chiave 85,貴重品85,,소중한 것 85,Schlüsselitem 85
686,,Oggetto Chiave 86,貴重品86,,소중한 것 86,Schlüsselitem 86
687,,Oggetto Chiave 87,貴重品87,,소중한 것 87,Schlüsselitem 87
688,,Oggetto chiave 88,貴重品88,,소중한 것 88,Schlüsselitem 88
689,,Oggetto Chiave 89,貴重品89,,소중한 것 89,Schlüsselitem 89
690,,Oggetto Chiave 90,貴重品90,,소중한 것 90,Schlüsselitem 90
691,,Oggetto chiave 91,貴重品91,,소중한 것 91,Schlüsselitem 91
692,,Oggetto Chiave 92,貴重品92,,소중한 것 92,Schlüsselitem 92
693,,Oggetto Chiave 93,貴重品93,,소중한 것 93,Schlüsselitem 93
694,,Oggetto Chiave 94,貴重品94,,소중한 것 94,Schlüsselitem 94
695,,Oggetto Chiave 95,貴重品95,,소중한 것 95,Schlüsselitem 95
696,,Oggetto Chiave 96,貴重品96,,소중한 것 96,Schlüsselitem 96
697,,Oggetto Chiave 97,貴重品97,,소중한 것 97,Schlüsselitem 97
698,,Oggetto Chiave 98,貴重品98,,소중한 것 98,Schlüsselitem 98
699,,Oggetto Chiave 99,貴重品99,,소중한 것 99,Schlüsselitem 99
700,,Parte Avatar,化身用的零件,,아바타 파츠,Avatarteil
701,,Plug-in di Espansione Fattoria,島嶼擴張外掛,,팜 확장 플러그인,Farmerweiterungs-Plugin
702,,Unità di Espansione Banca,銀行擴張驅動程式,,뱅크 확장 드라이브,Bankerweiterungs-Laufwerk
703,,Kit di sviluppo fattoria,農場島開發套件,,팜 개발 키트,Farmentwicklungs-Kit
801,,Abito da Cyber Detective,電腦偵探私人服裝,,전뇌 탐정의 사복,Cyber-Detektiv-Klei. 
802,,Cappotto Hudie,hudie的外套,,후디에 코트,Hudie-Jacke
803,,Uniforme Scolastica Inoden,井之電學生制服,,이노덴 교복,Inoden-Schulkleidung
804,,T-shirt Hudie (Bianca),hudieT-Shirt（白）,,후디에 티셔츠(백),Hudie-T-Shirt (weiß)
805,,T-shirt Hudie (Blu),hudieT-Shirt（藍）,,후디에 티셔츠(청),Hudie-T-Shirt (blau)
806,,T-shirt Cyber Sleuth (M),網路偵探T-Shirt（男）,,전뇌탐정 티셔츠(남),Cyber-Detektiv-Shirt (M)
807,,T-shirt Cyber Sleuth (F),網路偵探T-Shirt（女）,,전뇌탐정 티셔츠(녀),Cyber-Detektiv-Shirt (W)
808,,T-shirt Nokia,諾奇雅T-Shirt,,노키아 티셔츠,Nokia-T-Shirt
809,,T-shirt Jimiken,吉米肯T-Shirt,,지미켄 티셔츠,Jimiken-T-Shirt
810,,Maglietta del Net Cafè,網路咖啡廳T-Shirt,,인터넷 카페 티셔츠,Internetcafé-T-Shirt
811,,T-shirt di Agumon,亞古獸T-Shirt,,아구몬 티셔츠,Agumon-T-Shirt
812,,Maglietta di Gabumon,加布獸T-Shirt,,파피몬 티셔츠,Gabumon-T-Shirt
813,,T-shirt Gomamon,哥瑪獸T-Shirt,,쉬라몬 티셔츠,Gomamon-T-Shirt
814,,T-shirt di Gatomon,迪路獸T-Shirt,,가트몬 티셔츠,Gatomon-T-Shirt
815,,Maglietta di Tentomon,甲蟲獸T-Shirt,,텐토몬 티셔츠,Tentomon-T-Shirt
816,,Maglietta di Patamon,巴達獸T-Shirt,,파닥몬 티셔츠,Patamon-T-Shirt
817,,T-shirt di Palmon,巴魯獸T-Shirt,,팔몬 티셔츠,Palmon-T-Shirt
818,,Maglietta Biyomon,比丘獸T-Shirt,,피요몬 티셔츠,Biyomon-T-Shirt
819,,Maglietta Tribale (Bianca),部落T-Shirt（純白）,,트라이벌 티셔츠(순백),Tribal-Shirt (weiß)
820,,Maglietta Tribale (Nera),部落T-Shirt（漆黑）,,트라이벌 티셔츠(칠흑),Tribal-Shirt (schw.)
821,,Maglietta Abilità Gemelle,雙重骷髏T-Shirt,,트윈 스컬 티셔츠,Doppelschädel-Shirt
822,,Maglietta Teschio Perduto,失落骷髏T-Shirt,,로스트 스컬 티셔츠,Verlorener-Schädel-Shirt
823,,T-shirt Teschio Incorniciato,火焰骷髏T-Shirt,,프레임 스컬 티셔츠,Gerahmter-Schädel-Shirt
824,,Maglietta Vita da Gioco,遊戲人生T-Shirt,,게임 라이프 티셔츠,Gamer-Life-Shirt
825,,Maglietta vivace,舒爽T-Shirt,,둥실둥실 티셔츠,Lebhaftes T-Shirt
826,,Maglietta Kowloon,KowloonT-Shirt,,쿠롱 티셔츠,Kowloon-T-Shirt
827,,T-shirt U. Kowloon,Under KowloonT-Shirt,,언더 쿠롱 티셔츠,U.-Kowloon-T-Shirt
828,,Maglietta da basket,籃球T-Shirt,,농구 티셔츠,Basketballtrikot
829,,Maglietta da calcio,美式足球T-Shirt,,미식 축구 티셔츠,Fußballtrikot
830,,T-shirt Giappone (Fiori),日式T-Shirt（夜櫻）,,일본 느낌 티셔츠(밤벚꽃),Japan-Shirt (Blüten)
831,,Maglietta Giappone (Animali),日式T-Shirt（鯉魚與龍）,,일본 느낌 티셔츠(잉어와 용),Japan-Shirt (Tiere)
832,,T-shirt Zaxon,ZaxonT-Shirt,,잭슨 티셔츠,Zaxon-T-Shirt
833,,T-shirt Demoni,惡魔亂舞T-Shirt,,데몬즈 티셔츠,Demons-T-Shirt
834,,Maglietta Steam D.,蒸氣T-Shirt,,스팀 티셔츠,Steam-D.-T-Shirt
835,,T-shirt nera S.,黑銀T-Shirt,,흑은 티셔츠,Black-S.-T-Shirt
836,,Maglietta Akiba F.,格紋T-Shirt,,플란넬 티셔츠,Akiba-F.-T-Shirt
837,,Maglietta M. Mascherato,假面T-Shirt,,마스크 메이드 티셔츠,Masked-M.-T-Shirt
838,,Maglietta Nakano S.,條紋T-Shirt,,스트라이프 티셔츠,Nakano-S.-T-Shirt
839,,Costume V. Uchida,V內田制服,,V우치다 코스튬,V.-Uchida-Kostüm
840,,Maglietta con Emblema di Beelzemon,墮天地獄獸紋章,,베르제브몬 엠블럼,T-Shirt „Beelzemon-Logo“
841,,T-shirt del 15°Anniversario,15週年T-Shirt,,15주년 기념 티셔츠,T-Shirt (15. Jubiläum)
842,,T-Shirt 20°Anniversario,20週年T-Shirt,,20주년 기념 티셔츠,T-Shirt (20. Jubiläum)
843,,T-shirt del campo estivo,SUMMER CAMP,,SUMMER CAMP,T-Shirt „Summer Camp“
844,,T-shirt del Campo Estivo (p),SUMMER CAMP（P）,,SUMMER CAMP(P),T-Shirt „Summer Camp“ (P)
845,,T-shirt Lezione Estiva,夏日課程 T-Shirt,,서머 레슨 티셔츠,Summer-Lesson-Shirt
901,,Memoria di Hudie #2,hudie的記憶②,,후디에의 기억②,Hudie-Erinnerung 2
902,,Memoria di Hudie #3,hudie的記憶③,,후디에의 기억③,Hudie-Erinnerung 3
903,,Memoria di Hudie #5,hudie的記憶⑤,,후디에의 기억⑤,Hudie-Erinnerung 5
904,,Memoria di Hudie #1,hudie的記憶①,,후디에의 기억①,Hudie-Erinnerung 1
905,,Memoria di Hudie #4,hudie的記憶④,,후디에의 기억④,Hudie-Erinnerung 4
906,,Memoria di Ryuji #1,龍司的記憶①,,류지의 기억①,Ryujis Erinnerung 1
907,,Ricordo di Ryuji #2,龍司的記憶②,,류지의 기억②,Ryujis Erinnerung 2
908,,Memoria di Chitose,千歲的記憶,,치토세의 기억,Chitoses Erinnerung
909,,Memoria di Yu #1,優的記憶①,,유우의 기억①,Yus Erinnerung 1
910,,Yu Memory #2,優的記憶②,,유우의 기억②,Yus Erinnerung 2
911,,Yu Memory #3,優的記憶③,,유우의 기억③,Yus Erinnerung 3
912,,Memoria Jude,Jude的記憶,,쥬드의 기억,Gamma-Erinnerung
913,,Memoria di Suedou,末堂的記憶,,스에도의 기억,Suedous Erinnerung
914,,Memoria di Fei,菲的日記,,페이의 일기,Feis Erinnerung
915,,Memoria di Yuuko,悠子的日記,,유코의 일기,Yuukos Erinnerung
916,,Memoria da Detective,某位偵探助手的日記,,어떤 탐정 조수의 일기,Detektiv-Erinnerung
917,,Memoria Ryota,良太的記憶,,료타의 기억,Ryotas Erinnerung
918,,Memoria di Gallantmon,紅蓮騎士獸的記憶,,듀크몬의 기억,Gallantmons Erinner.
919,,La memoria di qualcuno,某人的記憶,,누군가의 기억,Jemandes Erinnerung
920,,E. Humming Bird Full,霎那蜂鳥full,,애달픈 허밍 버드full,K. Kolibri (ganz)
921,,Ricordo Hacker Felice #1,幸福駭客的紀錄①,,행복한 해커의 기록①,Hacker-Erinnerung 1
922,,Ricordo Hacker Felice #2,幸福駭客的紀錄②,,행복한 해커의 기록②,Hacker-Erinnerung 2
923,,Ricordo dell'Hacker Felice #3,幸福駭客的紀錄③,,행복한 해커의 기록③,Hacker-Erinnerung 3
924,,Ricordo Hacker Felice #4,幸福駭客的紀錄④,,행복한 해커의 기록④,Hacker-Erinnerung 4
925,,Ricordo Felice da Hacker #5,幸福駭客的紀錄⑤,,행복한 해커의 기록⑤,Hacker-Erinnerung 5
926,,Ricordo di Hacker Felice #6,幸福駭客的紀錄⑥,,행복한 해커의 기록⑥,Hacker-Erinnerung 6
927,,Ricordo Hacker Felice #7,幸福駭客的紀錄⑦,,행복한 해커의 기록⑦,Hacker-Erinnerung 7
928,,Ricordo dell'Happy Hacker n. 8,幸福駭客的紀錄⑧,,행복한 해커의 기록⑧,Hacker-Erinnerung 8
929,,Ricordo Hacker Felice #9,幸福駭客的紀錄⑨,,행복한 해커의 기록⑨,Hacker-Erinnerung 9
930,,[p] Ricordo n. 1, [p]的回憶錄①,,[p]의 회상록①,[p]: Notizen 1
931,,[p] Ricordo n. 2, [p]的回憶錄②,,[p]의 회상록②,[p]: Notizen 2
932,,[p] Ricordo #3, [p]的回憶錄③,,[p]의 회상록③,[p]: Notizen 3
933,,[p] Memoria n. 4, [p]的回憶錄④,,[p]의 회상록④,[p]: Notizen 4
934,,[p] Memoria n. 5, [p]的回憶錄⑤,,[p]의 회상록⑤,[p]: Notizen 5
935,,[p] Memoria #6, [p]的回憶錄⑥,,[p]의 회상록⑥,[p]: Notizen 6
936,,[p] Memoria #7, [p]的回憶錄⑦,,[p]의 회상록⑦,[p]: Notizen 7
1001,,Medaglia Armageddemon,滅世魔獸獎牌,,아마게몬 메달,Armageddemon-Med.
1002,,Medaglia di Icemon,冰石獸獎牌,,아이스몬 메달,Icemon-Medaille
1003,,Medaglia Aquilamon,亞古拉獸獎牌,,아큐라몬 메달,Aquilamon-Medaille
1004,,Medaglia di Agunimon,火神獸獎牌,,아그니몬 메달,Agunimon-Medaille
1005,,Medaglia di Agumon,亞古獸獎牌,,아구몬 메달,Agumon-Medaille
1006,,Medaglia di Agumon (Nero),亞古獸(黑)獎牌,,아구몬(흑) 메달,Agumon-(schw.)-Med.
1007,,Medaglia Esperto Agumon,亞古獸博士獎牌,,아구몬 박사 메달,Agumon-Experte-Med.
1008,,Medaglia di Asuramon,阿修羅獸獎牌,,아수라몬 메달,Asuramon-Medaille
1009,,Medaglia di Astamon,阿斯塔獸獎牌,,아스타몬 메달,Astamon-Medaille
1010,,Una Medaglia Kabuterimon,超比多獸獎牌,,A캅테리몬 메달,MegaKabuterimon-Med.
1011,,Medaglia Anubimon,阿努比斯獸獎牌,,아누비스몬 메달,Anubimon-Medaille
1012,,Medaglia Scorpiomon,亞路加獸獎牌,,스콜피오몬 메달,Scorpiomon-Medaille
1013,,Medaglia di Apocalymon,啟示錄獸獎牌,,아포카리몬 메달,Apocalymon-Medaille
1014,,Medaglia di Apollomon,阿波羅獸獎牌,,아폴로몬 메달,Apollomon-Medaille
1015,,Medaglia Arcadiamon,阿卡迪獸獎牌,,알카디몬 메달,Arkadimon-Medaille
1016,,Medaglia Arukenimon,亞基利獸獎牌,,아라크네몬 메달,Arukenimon-Medaille
1017,,Medaglia Mega Gargomon,亞爾哥獸究極體獎牌,,아르고몬 궁극체 메달,MegaGargomon-Med.
1018,,Medaglia Aldamon,火龍獸獎牌,,아르다몬 메달,Aldamon-Medaille
1019,,Medaglia di Alphamon,阿爾法獸獎牌,,알파몬 메달,Alphamon-Medaille
1020,,Medaglia UF Veedramon,究極V龍獸獎牌,,UF브이드라몬 메달,UF-Veedramon-Med.
1021,,Medaglia UF Veedramon X,究極V龍獸X抗體獎牌,,UF브이드라몬X 메달,UF-Veedramon-X-Med.
1022,,Medaglia di Arbormon,聖樹獸獎牌,,알볼몬 메달,Arbormon-Medaille
1023,,Medaglia di Armadillomon,穿山獸獎牌,,아르마몬 메달,Armadillomon-Med.
1024,,Medaglia di Ankylomon,戰甲獸獎牌,,황금아르마몬 메달,Ankylomon-Medaille
1025,,Medaglia Antylamon,玉兔獸獎牌,,안티라몬 메달,Antylamon-Medaille
1026,,Medaglia Andromon,安杜路獸獎牌,,안드로몬 메달,Andromon-Medaille
1027,,Medaglia Ebemon,外星獸獎牌,,이바몬 메달,Ebemon-Medaille
1028,,Medaglia di Ninjamon,伊賀獸獎牌,,닌자몬 메달,Ninjamon-Medaille
1029,,Medaglia di King Drasil_7D6,世界樹_7D6獎牌,,위그드라실7D6 메달,König Drasil_7D6-Med.
1030,,Medaglia di Ikkakumon,海獅獸獎牌,,원뿔몬 메달,Ikkakumon-Medaille
1031,,Medaglia Vilemon,邪魔獸獎牌,,이블몬 메달,Vilemon-Medaille
1032,,Medaglia Meteormon,隕石獸獎牌,,운석몬 메달,Meteormon-Medaille
1033,,Medaglia Indramon,戰馬獸獎牌,,인다라몬 메달,Indramon-Medaille
1034,,Medaglia Infermon,地獄使者獸獎牌,,인펠몬 메달,Infermon-Medaille
1035,,Medaglia di Impmon,小妖獸獎牌,,임프몬 메달,Impmon-Medaille
1036,,Medaglia DM Dramon IP,帝皇龍甲獸DM獎牌,,IP드라몬DM 메달,IP-Dramon-DM-Medaille
1037,,Medaglia Dramon IP PM,帝皇龍甲獸PM獎牌,,IP드라몬PM 메달,IP-Dramon-PM-Medaille
1038,,Medaglia FM di IP Dramon,帝皇龍甲獸FM獎牌,,IP드라몬FM 메달,IP-Dramon-FM-Medaille
1039,,Medaglia Vikemon,維京毛人獸獎牌,,바이킹몬 메달,Vikemon-Medaille
1040,,Medaglia Vajramon,蠻牛獸獎牌,,바지라몬 메달,Vajramon-Medaille
1041,,Medaglia di Valkyrimon,女戰神獸獎牌,,발키리몬 메달,Valkyrimon-Medaille
1042,,Medaglia Myotismon,吸血魔獸獎牌,,묘티스몬 메달,Myotismon-Medaille
1043,,Medaglia Vikaralamon,野豬獸獎牌,,비가라몬 메달,Vikaralamon-Medaille
1044,,Medaglia Wizardmon,巫師獸獎牌,,위자몬 메달,Wizardmon-Medaille
1045,,Medaglia Witchmon,女巫獸獎牌,,위치몬 메달,Witchmon-Medaille
1046,,Medaglia di Venusmon,維納斯獸獎牌,,베누스몬 메달,Venusmon-Medaille
1047,,Medaglia di Myotismon V,究極吸血魔獸獎牌,,V묘티스몬 메달,VenomMyotismon-Med.
1048,,Medaglia Wendigomon,雲迪獸獎牌,,웬디몬 메달,Endigomon-Medaille
1049,,Medaglia WarGreymon,戰鬥暴龍獸獎牌,,워그레이몬 메달,WarGreymon-Medaille
1050,,Medaglia WarGreymon X,戰鬥暴龍獸X抗體獎牌,,워그레이몬X 메달,WarGreymon-X-Med.
1051,,Medaglia di Lobomon,野狼獸獎牌,,볼프몬 메달,Lobomon-Medaille
1052,,Medaglia di Woodmon,朽木獸獎牌,,우드몬 메달,Woodmon-Medaille
1053,,Medaglia Upamon,奧柏獸獎牌,,우파몬 메달,Upamon-Medaille
1054,,Medaglia BurningGreymon,炎龍獸獎牌,,브리트라몬 메달,BurningGreymon-Med.
1055,,Medaglia di Vulcanusmon,伏爾坎獸獎牌,,불카누스몬 메달,Vulcanusmon-Medaille
1056,,Medaglia Airdramon,飛龍獸獎牌,,에어드라몬 메달,Airdramon-Medaille
1057,,Medaglia AeroVeedramon,飛行V龍獸獎牌,,에어로브이드라몬 메달,AeroVeedramon-Med.
1058,,Medaglia Examon,艾克薩獸獎牌,,엑자몬 메달,Examon-Medaille
1059,,Medaglia di ExTyrannomon,巨龍獸EX獎牌,,엑스티라노몬 메달,ExTyrannomon-Med.
1060,,Medaglia di ExVeemon,V仔獸EX獎牌,,엑스브이몬 메달,ExVeemon-Medaille
1061,,Medaglia di Etemon,悟空獸獎牌,,에테몬 메달,Etemon-Medaille
1062,,Medaglia Ebidramon,龍蝦獸獎牌,,가재드라몬 메달,Ebidramon-Medaille
1063,,Medaglia di EbiBurgamon,鮮蝦漢堡獸獎牌,,에비버거몬 메달,EbiBurgamon-Med.
1064,,Medaglia di Eldradimon,黃金鄉獸獎牌,,엘도라디몬 메달,Eldoradimon-Medaille
1065,,Medaglia Elecmon,艾力獸獎牌,,에렉몬 메달,Elecmon-Medaille
1066,,Medaglia di Angewomon,天女獸獎牌,,엔젤우몬 메달,Angewomon-Medaille
1067,,Medaglia di Angemon,天使獸獎牌,,엔젤몬 메달,Angemon-Medaille
1068,,Medaglia A-Kazemon,彩虹獸獎牌,,A이리스몬 메달,A-Kazemon-Medaille
1069,,Una Medaglia Garurumon,古代加魯魯獸獎牌,,A가루몬 메달,A-Garurumon-Medaille
1070,,Una medaglia Greymon,古代暴龍獸獎牌,,A그레이몬 메달,A-Greymon-Medaille
1071,,Una Medaglia di Tankmon,古代斯芬克斯獸獎牌,,A스핑크스몬 메달,A-Spinxmon-Medaille
1072,,Medaglia A-Troymon,古代木馬獸獎牌,,A트로이아몬 메달,A-Troymon-Medaille
1073,,Medaglia A-Beetlemon,古代甲蟲獸獎牌,,A비트몬 메달,A-Beetlemon-Medaille
1074,,Una medaglia Volcanomon,古代火山獸獎牌,,A볼케몬 메달,A-Volcanomon-Med.
1075,,Una Medaglia Mermaimon,古代人魚獸獎牌,,A머메이몬 메달,A-Mermaidmon-Medaille
1076,,A-MegatheriummonMedl,古代大懶獸獎牌,,A메가테리우몬 메달,A-Megatheriummon-Md.
1077,,Una Medaglia di Wisemon,古代賢者獸獎牌,,A와이즈몬 메달,A-Wisemon-Medaille
1078,,Medaglia Ouryumon,王龍獸獎牌,,오류우몬 메달,Owryumon-Medaille
1079,,Medaglia di Ogremon,奧加獸獎牌,,우가몬 메달,Ogremon-Medaille
1080,,Medaglia di Okuwamon,大古加獸獎牌,,왕쿠가몬 메달,Okuwamon-Medaille
1081,,Medaglia Octomon,八爪魚獸獎牌,,옥토몬 메달,Octomon-Medaille
1082,,Medaglia di Ogudomon,奧古杜獸獎牌,,오그도몬 메달,Ogudomon-Medaille
1083,,Medaglia Otamamon,蝌蚪獸獎牌,,올챙몬 메달,Otamamon-Medaille
1084,,Medaglia di Ornismon,奧尼斯獸獎牌,,오니스몬 메달,Ornithmon-Medaille
1085,,Medaglia di Ophanimon,神聖天女獸獎牌,,오파니몬 메달,Ophanimon-Medaille
1086,,Medaglia Omekamon,奧米卡獸獎牌,,오메카몬 메달,Omekamon-Medaille
1087,,Medaglia di Omnimon,奧米加獸獎牌,,오메가몬 메달,Omnimon-Medaille
1088,,Medaglia Omnimon Zwart,黑奧米加獸獎牌,,오메가몬 즈왈트 메달,Omnimon-Zwart-Med.
1089,,Medaglia di Omnimon X,奧米加獸X抗體獎牌,,오메가몬X 메달,Omnimon-X-Medaille
1090,,Medaglia di Guardromon,守衛獸獎牌,,가드로몬 메달,Guardromon-Medaille
1091,,Medaglia di Garbagemon,垃圾桶獸獎牌,,가비지몬 메달,Garbagemon-Medaille
1092,,Medaglia di Gaiomon,凱王獸獎牌,,가이오몬 메달,Gaiomon-Medaille
1093,,Medaglia di Justimon,凱撒獅子獸獎牌,,카이저레오몬 메달,Justimon-Medaille
1094,,Medaglia di KaiserGreymon,凱撒暴龍獸獎牌,,카이젤그레이몬 메달,KaiserGreymon-Med.
1095,,Medaglia GaoGamon,迦奧迦獸獎牌,,가오가몬 메달,GaoGamon-Medaille
1096,,Medaglia di ChaosGallantmon,混沌紅蓮騎士獸獎牌,,카오스듀크몬 메달,ChaosGallantmon-Med.
1097,,Medaglia di Chaosdramon,混沌龍獸獎牌,,카오스드라몬 메달,Chaosdramon-Medaille
1098,,Medaglia di Chaosmon,混沌獸獎牌,,카오스몬 메달,Chaosmon-Medaille
1099,,Medaglia Gaomon,迦奧獸獎牌,,가오몬 메달,Gaomon-Medaille
1100,,Medaglia di Gazimon,加支獸獎牌,,가지몬 메달,Gazimon-Medaille
1101,,Medaglia di Kabuterimon,比多獸獎牌,,캅테리몬 메달,Kabuterimon-Medaille
1102,,Medaglia Gabumon,加布獸獎牌,,파피몬 메달,Gabumon-Medaille
1103,,Medaglia di Kapurimon,加利獸獎牌,,카프리몬 메달,Kapurimon-Medaille
1104,,Medaglia di Kamemon,烏龜獸獎牌,,거북몬 메달,Kamemon-Medaille
1105,,Medaglia ShellNumemon,貝殼鼻涕獸獎牌,,달팽이워매몬 메달,ShellNumemon-Med.
1106,,Medaglia Karatenmon,烏鴉天狗獸獎牌,,크로우몬 메달,Karatenmon-Medaille
1107,,Medaglia di Gargomon,加魯哥獸獎牌,,가르고몬 메달,Gargomon-Medaille
1108,,Medaglia Garudamon,伽樓達獸獎牌,,가루다몬 메달,Garudamon-Medaille
1109,,Medaglia Calmaramon,卡瑪拉獸獎牌,,카르마라몬 메달,Calmaramon-Medaille
1110,,Medaglia di KendoGarurumon,銀狼獸獎牌,,가름몬 메달,KendoGarurumon-Med.
1111,,Medaglia di Garurumon,加魯魯獸獎牌,,가루몬 메달,Garurumon-Medaille
1112,,Medaglia Gawappamon,河童獸獎牌,,가와파몬 메달,Gawappamon-Medaille
1113,,Medaglia di Gankoomon,頑固獸獎牌,,간쿠몬 메달,Gankoomon-Medaille
1114,,Medaglia Kiwimon,奇鳥獸獎牌,,키위몬 메달,Kiwimon-Medaille
1115,,Medaglia di Gigasmon,巨岩獸獎牌,,기가스몬 메달,Gigasmon-Medaille
1116,,Medaglia di Gigadramon,千兆龍獸獎牌,,기가드라몬 메달,Gigadramon-Medaille
1117,,Medaglia di Gigimon,基基獸獎牌,,기기몬 메달,Gigimon-Medaille
1118,,Medaglia Gizamon,基剎獸獎牌,,기자몬 메달,Gizamon-Medaille
1119,,Medaglia Kimeramon,基米拉獸獎牌,,키메라몬 메달,Kimeramon-Medaille
1120,,Medaglia CatchMamemon,捕捉豆豆獸獎牌,,캐치콩알몬 메달,CatchMamemon-Med.
1121,,Medaglia di CannonBeemon,炮蜂獸獎牌,,캐논벌몬 메달,CannonBeemon-Med.
1122,,Medaglia Candlemon,蠟燭獸獎牌,,캔들몬 메달,Candlemon-Medaille
1123,,Medaglia di Kyubimon,九尾狐獸獎牌,,구미호몬 메달,Kyubimon-Medaille
1124,,Medaglia di Guilmon,基爾獸獎牌,,길몬 메달,Guilmon-Medaille
1125,,Medaglia Giromon,砲彈獸獎牌,,폭탄몬 메달,Giromon-Medaille
1126,,Medaglia di KingEtemon,大王悟空獸獎牌,,킹에테몬 메달,KingEtemon-Medaille
1127,,Medaglia Quetzalmon,哥多路獸獎牌,,백사몬 메달,Quetzalmon-Medaille
1128,,Medaglia di Kuzuhamon,葛葉獸獎牌,,쿠즈하몬 메달,Kuzuhamon-Medaille
1129,,Medaglia Kudamon,管狐獸獎牌,,쿠다몬 메달,Kudamon-Medaille
1130,,Medaglia Kunemon,古尼獸獎牌,,쿠네몬 메달,Kunemon-Medaille
1131,,Medaglia Gummymon,軟糖獸獎牌,,구미몬 메달,Gummymon-Medaille
1132,,Medaglia di Growlmon,古拉獸獎牌,,그라우몬 메달,Growlmon-Medaille
1133,,Medaglia Grapleomon,格鬥獅子獸獎牌,,아이언레오몬 메달,GrapLeomon-Medaille
1134,,Medaglia Gladimon,劍鬥士獸獎牌,,그라디몬 메달,Gladimon-Medaille
1135,,Medaglia Kuramon,水母獸獎牌,,쿠라몬 메달,Kuramon-Medaille
1136,,Medaglia di GranKuwagamon,究極古加獸獎牌,,그랜쿠가몬 메달,GranKuwagamon-Med.
1137,,Medaglia di GranDracmon,大德古獸獎牌,,그랜드라크몬 메달,GranDracmon-Medaille
1138,,Medaglia GroundLocomon,超級火車獸獎牌,,그랜드로코몬 메달,GrandLocomon-Med.
1139,,Medaglia Kurisarimon,魔蛹獸獎牌,,크리사리몬 메달,Kurisarimon-Medaille
1140,,Medaglia di Gryphonmon,獅鳩獸獎牌,,그리폰몬 메달,Gryphonmon-Medaille
1141,,Medaglia di Calumon,古樂獸獎牌,,동글몬 메달,Calumon-Medaille
1142,,Medaglia di Grademon,黃金劍士獸獎牌,,그레이드몬 메달,Grademon-Medaille
1143,,Medaglia di Greymon,暴龍獸獎牌,,그레이몬 메달,Greymon-Medaille
1144,,Medaglia di Greymon (Blu),暴龍獸(藍)獎牌,,그레이몬(청) 메달,Greymon (Blau)-Med.
1145,,Medaglia di Crescemon,新月獸獎牌,,크레세몬 메달,Crescemon-Medaille
1146,,Medaglia Craniamon,顱骨獸獎牌,,크레니엄몬 메달,Craniamon-Medaille
1147,,Medaglia Eaglemon,十字獸獎牌,,크로스몬 메달,Eaglemon-Medaille
1148,,Medaglia Clockmon,時鐘獸獎牌,,타임몬 메달,Clockmon-Medaille
1149,,Medaglia di Magnamon,古洛頓獸獎牌,,그로트몬 메달,Magnamon-Medaille
1150,,Medaglia di Kuwagamon,古加獸獎牌,,쿠가몬 메달,Kuwagamon-Medaille
1151,,Medaglia di Kumbhiramon,飛鼠獸獎牌,,굼비라몬 메달,Kumbhiramon-Medaille
1152,,Medaglia Gekomon,怪蛙獸獎牌,,개굴몬 메달,Gekomon-Medaille
1153,,Medaglia Gesomon,墨魚獸獎牌,,연체몬 메달,Gesomon-Medaille
1154,,Medaglia Keramon,哈哈獸獎牌,,케라몬 메달,Keramon-Medaille
1155,,Medaglia di Kerpymon (Nero),基路比獸(惡)獎牌,,켈비몬(악) 메달,Kerpymon (Schw.)-Med.
1156,,Medaglia Kerpymon (Buono),基路比獸(善)獎牌,,켈비몬(선) 메달,Kerpymon (Gut)-Medaille
1157,,Medaglia di Ceresmon,刻瑞斯獸獎牌,,케레스몬 메달,Ceresmon-Medaille
1158,,Medaglia Centarumon,人馬獸獎牌,,켄터스몬 메달,Centarumon-Medaille
1159,,Medaglia GoldNumemon,黃金鼻涕獸獎牌,,골드워매몬 메달,GoldNumemon-Medaille
1160,,Medaglia di G Veedramon,黃金V龍獸獎牌,,G브이드라몬 메달,GoldVeedramon-Med.
1161,,Medaglia Golemon,岩石獸獎牌,,록몬 메달,Golemon-Medaille
1162,,Medaglia Kokatorimon,巨雞獸獎牌,,꼬끼몬 메달,Kokatorimon-Medaille
1163,,Medaglia Kokuwamon,小古加獸獎牌,,코구와몬 메달,Kokuwamon-Medaille
1164,,Medaglia di Goldramon,神龍獸獎牌,,갓드라몬 메달,Goldramon-Medaille
1165,,Medaglia Gotsumon,礦石獸獎牌,,울퉁몬 메달,Gotsumon-Medaille
1166,,Medaglia Gotsumon X,礦石獸X抗體獎牌,,울퉁몬X 메달,Gotsumon-X-Medaille
1167,,Medaglia di Kotemon,劍道獸獎牌,,코테몬 메달,Kotemon-Medaille
1168,,Medaglia Goburimon,野人獸獎牌,,고부리몬 메달,Goblimon-Medaille
1169,,Medaglia di Gomamon,哥瑪獸獎牌,,쉬라몬 메달,Gomamon-Medaille
1170,,Medaglia di Gorillamon,金剛獸獎牌,,고릴라몬 메달,Gorillamon-Medaille
