ID,Japanese,English,Chinese,EnglishCensored,Korean,German
2081,"","You won again! You're getting really
good. The next Digimon are
those guys.","你又獲勝了
但差不多開始有點吃力了吧？
接下來的數碼寶貝是它們","","또 이겨버렸네.
슬슬 버거워졌으려나?
다음 디지몬들은 그들이야.","Du hast wieder gewonnen! Du wirst echt
gut. Die nächsten Digimon sind diese
Kerlchen."
2082,"","Client: Mirei Mikagura
Place: DigiLab","【委託人】御神樂米蕾
【所在地】數碼實驗室","","【의뢰인】미카구라 미레이
【장소】디지랩","Klient: Mirei Mikagura
Ort: DigiLab"
2083,"","More info from Mirei","向米蕾聽取詳細的委託內容","","미레이에게 자세한 의뢰 내용을 듣자.","Mehr Infos von Mirei"
2084,"","Roppongi Undrgnd Lab","在六本木地下研究設施裡小試身手","","롯폰기 지하 연구시설에서 힘을 시험하자.","Roppongi – U-Labor"
2100,"","Great Challenge 5","偉大的挑戰⑤","","위대한 도전⑤","Große Herausforderung 5"
2101,"","You made that look like a piece of cake.
I don't have much left to challenge
you... How about a trip to Odaiba?","竟然輕輕鬆鬆地打倒了……
雖然我也快要沒有伎倆了
對了……御台場如何呢？很懷念吧？","","그렇게 쉽게 쓰러뜨려버릴 줄이야…
내 쪽 도전자가 슬슬 떨어지고 있지만
그렇지…오다이바가 그리워졌을까?","Bei dir sah das aus wie ein Kinderspiel.
Ich habe dir nicht mehr viel
entgegenzusetzen. Wie wär’s mit Odaiba?"
2102,"","Client: Mirei Mikagura
Place: DigiLab","【委託人】御神樂米蕾
【所在地】數碼實驗室","","【의뢰인】미카구라 미레이
【장소】디지랩","Klient: Mirei Mikagura
Ort: DigiLab"
2103,"","More info from Mirei","向米蕾聽取詳細的委託內容","","미레이에게 자세한 의뢰 내용을 듣자.","Mehr Infos von Mirei"
2104,"","Test self in Odaiba","在御台場裡小試身手","","오다이바에서 힘을 시험하자","Selbsttest in Odaiba"
2120,"","Great Challenge 6","偉大的挑戰⑥","","위대한 도전⑥","Große Herausforderung 6"
2121,"","Perhaps you haven't fought these guys?
They are Digivolved and very strong.
Have fun!","你應該還沒跟它們戰鬥過吧
進化過後的它們可是更加地強大哦
請務必讓它們好好享受一番","","그들과는 아직 싸우지 않았나?
진화한 그들 역시 강할 거야.
꼭 즐겁게 해줘.","Gegen die hier hast du vielleicht noch
nicht gekämpft? Sie sind digitiert und
sehr stark. Viel Spaß!"
2122,"","Client: Mirei Mikagura
Place: DigiLab","【委託人】御神樂米蕾
【所在地】數碼實驗室","","【의뢰인】미카구라 미레이
【장소】디지랩","Klient: Mirei Mikagura
Ort: DigiLab"
2123,"","More info from Mirei","向米蕾聽取詳細的委託內容","","미레이에게 자세한 의뢰 내용을 듣자.","Mehr Infos von Mirei"
2124,"","Go to Demon's Den","在惡魔巢穴裡小試身手","","데몬즈 아지트에서 힘을 시험하자","Zur Demons-Höhle"
2140,"","Great Challenge 7","偉大的挑戰⑦","","위대한 도전⑦","Große Herausforderung 7"
2141,"","You must be feeling proud of yourself?
I still have more challenges for you.
Can you win against those guys?","果然還是做得太過火了嗎？
肯定是因為我也執著起來了呢
來吧，你能夠贏過它們嗎？","","역시 너무 지나쳤던 걸까?
틀림없이 나도 고집을 부리고 있는 걸거야.
자아, 그들에게 이길 수 있을까?","Du musst ziemlich stolz auf dich sein.
Ich habe noch mehr Herausforderungen
für dich. Kannst du die hier besiegen?"
2142,"","Client: Mirei Mikagura
Place: DigiLab","【委託人】御神樂米蕾
【所在地】數碼實驗室","","【의뢰인】미카구라 미레이
【장소】디지랩","Klient: Mirei Mikagura
Ort: DigiLab"
2143,"","More info from Mirei","向米蕾聽取詳細的委託內容","","미레이에게 자세한 의뢰 내용을 듣자.","Mehr Infos von Mirei"
2144,"","Valhalla Server","在瓦爾哈拉伺服器裡小試身手","","발할라 서버에서 힘을 시험하자.","Walhalla-Server"
2160,"","Great Challenge 8","偉大的挑戰⑧","","위대한 도전⑧","Große Herausforderung 8"
2161,"","Actually... Can I ask you something?
Do you know the Omni Sword?
This is the last challenge!","……對了，我能問你一件事嗎？
你知道奧米加之劍是什麼嗎？
來吧，這是最後一場了！","","…그렇지, 한 가지 물어도 될까?
오메가 블레이드라고 혹시 알아?
자아, 이게 마지막이야!","Also ... Kann ich dich etwas fragen?
Kennst du das Omnischwert? Das ist die
letzte Herausforderung!"
2162,"","Client: Mirei Mikagura
Place: DigiLab","【委託人】御神樂米蕾
【所在地】數碼實驗室","","【의뢰인】미카구라 미레이
【장소】디지랩","Klient: Mirei Mikagura
Ort: DigiLab"
2163,"","More info from Mirei","向米蕾聽取詳細的委託內容","","미레이에게 자세한 의뢰 내용을 듣자.","Mehr Infos von Mirei"
2164,"","Go to Digital World","在數碼世界裡小試身手","","디지털 월드에서 힘을 시험하자.","In der Digitalen Welt"
3000,"","Time Capsule Snow Woman","時間膠囊雪女","","타임 캡슐 설녀","Zeitkapsel-Schneefrau"
3001,"","There is something wrong with the
air-conditioning in Broadway.
Find the cause.","請你調查並弄清楚百老匯內的
空調發生異狀的原因","","브로드웨이 내의 공조가 오작동을 일으켰다.
원인을 조사해 해명해줘.","Etwas stimmt nicht mit der Klimaanlage
in Broadway. Finde die Ursache.
"
3002,"","Client: Broadway Management
Place: Broadway","【委託人】百老匯管理委員會
【所在地】百老匯","","【의뢰인】브로드웨이 관리조합
【장소】브로드웨이","Klient: Management von Broadway
Ort: Broadway"
3003,"","Ask in Broadway","在BW內打聽消息","","BW내에서 탐문 조사를 하자.","In Broadway fragen"
3004,"","Investigate K-Cafe","調查K-Cafe店內","","K-카페를 조사하자.","K-Café untersuchen"
3005,"","Explore DigitalSpace","調查數碼空間內部","","디지털 스페이스를 조사하자.","Digitalraum erkunden"
3060,"","Broad Daylight","白天的鐮鼬","","백주대낮의 카마이타치","Helllichter Tag"
3061,"","An invisible slasher is rampant in
Shinjuku. Catch the culprit before
something serious happens. Please help!","新宿的白天出現了「看不見的開膛手」
希望可以在釀成大禍前逮捕犯人
請你協助我","","신주쿠 대낮에「보이지 않는 난도질범」이 나타났다.
큰일이 벌어지기 전에 범인을 잡고 싶어.
협력해줘.","Ein unsichtbarer Schlitzer treibt in
Shinjuku sein Unwesen. Fang ihn, bevor
noch etwas Schlimmes passiert. Bitte!"
3062,"","Client: Matayoshi
Place: Shinjuku","【委託人】又吉
【所在地】新宿","","【의뢰인】마타요시
【장소】신주쿠","Klient: Matayoshi
Ort: Shinjuku"
3063,"","Odd place, Shinjuku","前往新宿內感受到異狀的地方","","신주쿠로 가서 이변을 느낀 장소로 가자.","Winkel von Shinjuku"
3064,"","Check area for clues","調查周圍有沒有其他線索","","그 외에 단서가 없는지 주변을 조사하자.","Nach Spuren suchen"
3065,"","Digital Network","調查數碼網路世界內部","","디지털 네트워크 내를 조사하자.","Digitales Netzwerk"
3120,"","Scramble Pentagram","人車分離五芒星","","스크램블 오망성","Diagonal-Pentagramm"
3121,"","The legend of ""Shibuya Hirasaka...""
I need help verifying it.","希望你能協助我們查證
都市傳說「涉谷比良坂」……","","도시전설「시부야 히라사카」…
이것의 실증을 도와주셨으면 합니다.","Die Legende von „Shibuya Hirasaka“ ...
Ich brauche Hilfe bei ihrer Überprüfung."
3122,"","Client: Inoden Occult Research Club
Place: Shibuya","【委託人】井之電超自然研究社
【所在地】涉谷","","【의뢰인】이노덴 오컬트 연구부
【장소】시부야","Klient: Inoden-Okkultismus-Club
Ort: Shibuya"
3123,"","Check Occult Club","和在BW內的超自然研究社說話","","BW내에 있는 오컬트부와 대화를 하자.","Okkultisten prüfen"
3124,"","High school student","向謎樣女高中生搭話","","수수께끼의 여고생에게 말을 걸자.","Schülerin"
3180,"","Nightmare Eater","食夢錢仙","","꿈먹기 꾸벅씨","Albtraumfresser"
3181,"","My DigiLine is weird... It keeps
transmitting without me doing anything.
Please find the cause!","我的數碼連線……好奇怪呀
不是我的我……擅自發出了訊息
請你幫我查明原因","","제 디지라인… 이상해요.
제가 아닌 제가…멋대로 발신하고 있어요.
이러는 원인을 밝혀내 주세요.","Mein Digiline spielt verrückt ... Es
sendet dauernd, obwohl ich gar nichts
mache. Bitte finde den Grund dafür!"
3182,"","Client: Occult Research Club's Manaka
Place: EDEN","【委託人】超自然研究社社員‧真中
【所在地】EDEN","","【의뢰인】오컬트 연구부원 마나카
【장소】EDEN","Klient: Manaka aus dem Okkultismus-Club
Ort: EDEN"
3183,"","Find the criminal","調查周圍，查明犯人的所在地","","인근을 조사해 범인이 있는 곳을 밝혀내자.","Verbrecher finden"
3184,"","Baku Reborn Service","前往BAKU REBORN SERVICE","","BAKU 리본 서비스로 향하자.","Baku-Wiedergeburtsdienst"
3240,"","Living Doll, Dead Person","活著的人偶、死去的人類","","살아있는 인형, 죽은 인간","Lebendige Puppe, toter Mensch"
3241,"","Have you heard of ""Super Ultra True
Puppets?"" ""We"" ply our trade there...","你有聽過“超Super擬真人偶”嗎？
“我們”就是在那邊被販售的……","","""초 슈퍼 리얼돌""
들어본 적 없으십니까?
""우리""가 거기서 거래되고 있어요…","Hast du von „tollen ultra-echten Puppen“
gehört? „Wir“ machen damit unsere
Geschäfte."
3242,"","Client: Occult Research Club's Mei
Place: Broadway","【委託人】超自然研究社社員‧芽衣
【所在地】百老匯","","【의뢰인】오컬트 연구부원 메이
【장소】브로드웨이","Klient: Mei aus dem Okkultismus-Club
Ort: Broadway"
3243,"","LDC in Akihabara","在秋葉原蒐集Liviclu的情報","","아키하바라에서 리비크러의 정보를 모으자.","KLP in Akihabara"
3244,"","LDC at the arcade","在秋葉原的電子遊樂場裡調查Liviclu","","아키하바라의 게임 센터에서 리비크러를 조사하자.","KLP in der Spielhalle"
3245,"","Explore DigitalSpace","調查數碼空間內部","","디지털 스페이스 내를 조사하자.","Digitalraum erkunden"
3246,"","Talk to the boy","聽取青年的說明","","청년의 이야기를 들어보자.","Mit dem Jungen reden"
3300,"","Night of the Enigma","虎哭之夜","","누에의 밤","Nacht des Mysteriums"
3301,"","Help my sister!","救救……我妹妹！","","여동생을… 구해줘!","Hilf meiner Schwester!"
3302,"","Client: Masanori
Place: Ueno","【委託人】政則
【所在地】上野","","【의뢰인】마사노리
【장소】우에노","Klient: Masanori
Ort: Ueno"
3303,"","Meet client at Ueno","在上野和委託人見面","","우에노에서 의뢰인을 만나자.","Zum Klienten in Ueno"
3360,"","Nakano's Legendary Busters","中野都市傳說撲滅者","","나카노 도시전설 버스터스","Nakanos legendäre Jäger"
3361,"","This is a case from the Broadway
management. There are strange rumors in
Broadway. Solve them with these guys.","來自百老匯管理委員會的委託
希望你能弄清楚在百老匯館內流傳的
都市傳說的謠言……和他們一起","","브로드웨이 관리조합에서 온 의뢰다.
브로드웨이 관내에 퍼진 도시전설 소문…
그것을 해명해줘. 그들과 함께 말이지.","Dieser Fall kommt von der Broadway-
Leitung. In Broadway gehen seltsame
Gerüchte um. Hilf ihnen damit."
3362,"","Client: Kyoko Kuremi
Place: Broadway","【委託人】暮海杏子
【所在地】百老匯","","【의뢰인】쿠레미 쿄코
【장소】브로드웨이","Klient: Kyoko Kuremi
Ort: Broadway"
3363,"","Check Broadway 1F","調查BW1F的同時和大家說話","","BW 1F을 조사하며 모두에게 말을 걸자.","Broadway 1. St. prüfen"
3364,"","Check Broadway 2F","調查BW2F的同時和大家說話","","BW 2F을 조사하며 모두에게 말을 걸자.","Broadway 2. St. prüfen"
3365,"","Check Broadway 3F","調查BW3F的同時和大家說話","","BW 3F을 조사하며 모두에게 말을 걸자.","Broadway 3. St. prüfen"
3420,"","Shut-in Genius","家裡蹲的天才","","은둔형 폐인 천재","Verborgenes Genie"
3421,"","Comment from client
Fake case (requirement, Nasu's creation)
Talk to the maid next to Mirei.","來自委託人的訊息
臨時委託（必須，由渡邊製作）
請向米蕾身旁的女僕搭話","","의뢰인으로부터 온 코멘트
임시 의뢰(필수, 와타나베 씨 작성) 입니다.
미레이 옆 메이드에게 말을 걸어주세요.","Anm. d. Klienten: vorgetäuschter Fall
(Anforderung, Nasus Werk)
Sprich mit der Maid neben Mirei."
3422,"","Client: Trial Case 8
Place: Nakano Broadway","【委託人】臨時委託8
【所在地】中野百老匯","","【의뢰인】임시의뢰 8
【장소】나카노 브로드웨이","Klient: Testfall 8
Ort: Nakano-Broadway"
3423,"","Speak with the maid","向米蕾身旁的女僕搭話","","미레이 옆에 있는 메이드에게 말을 걸자.","Mit Maid sprechen"
3480,"","Ghost Cat Building","亡靈怪貓大廈","","망령 괴묘 빌딩","Geisterkater-Haus"
3481,"","I have been looking for so long.
My Miko... My poor cat.
Please find Miko.","我一直在找呀
我的“咪子”……
請你幫忙尋找我的貓","","계속 찾고 있었어.
나의 ""미코""…
나의 애완 고양이를 찾아줘.","Ich suche schon so lange.
Mein Miko ... Mein armer Kater.
Bitte finde Miko."
3482,"","Client: Old Man Mizushima
Place: Broadway","【委託人】水嶋老人
【所在地】百老匯","","【의뢰인】미즈시마 노인
【장소】브로드웨이","Klient: Alter Mizushima
Ort: Broadway"
3483,"","K-Cafe Broadway 4F","前往BW4F的K-Cafe","","BW 4F의 K-카페로 가자.","K-Café, Broadway 4. St."
3484,"","Check wall computer","調查牆壁另一側的電腦內部","","벽 너머의 컴퓨터 내를 조사하자.","Wandcomputer prüfen"
3485,"","Digital Network","前往數碼網路世界內部","","디지털 네트워크 내를 조사하자.","Digitales Netzwerk"
3486,"","Look for Pete","尋找皮特的同時，一邊調查周圍","","피트를 찾으면서 주변을 조사하자.","Pete suchen"
3487,"","Explain who Pete is","告訴他皮特的真實身分","","피트의 정체를 가르쳐주자.","Pete vorstellen"
4000,"","Top Quality Beans","咖啡豆就是要高品質","","콩은 고품질","Beste Bohnen"
4001,"","Purchase coffee beans at K-Cafe.
You can find the place yourself.
Make sure you say hello to everyone.","去K-Cafe幫我買咖啡豆
地點在……不，你自己去找吧
別忘了打招呼","","K-카페에서 커피콩을 사다줘.
장소는… 아니 스스로 찾아오도록.
돌아다니며 인사하는 것도 잊지 마.","Kaufe Kaffeebohnen im K-Café. Das
findest du schon. Und denk daran, alle
zu grüßen."
4002,"","Client: Kyoko Kuremi
Place: Kuremi Detective Agency","【委託人】暮海杏子
【所在地】暮海偵探事務所","","【의뢰인】쿠레미 쿄코
【장소】쿠레미 탐정사무소","Klient: Kyoko Kuremi
Ort: Detektivbüro Kuremi"
4003,"","Buy coffee beans","前往K-Cafe購買咖啡豆","","K-카페로 커피콩을 사러 가자.","Kaffeebohnen kaufen"
5000,"","[c1317]'s Property","[c1317]的遺失物","","[c1317]의 분실물","Eigentum von [c1317]"
5001,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5002,"","Client: [c1317]
Place: [m3010]","【委託人】[c1317]
【所在地】[m3010]","","【의뢰인】[c1317]
【장소】[m3010]","Klient: [c1317]
Ort: [m3010]"
5003,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5004,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5005,"","Give to [c1317]","將遺失物交給[c1317]","","[c1317]의 분실물을 전해주자.","[c1317] geben"
5010,"","[c1320]'s Property","[c1320]的遺失物","","[c1320]의 분실물","Eigentum von [c1320]"
5011,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5012,"","Client: [c1320]
Place: [m3010]","【委託人】[c1320]
【所在地】[m3010]","","【의뢰인】[c1320]
【장소】[m3010]","Klient: [c1320]
Ort: [m3010]"
5013,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5014,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5015,"","Give to [c1320]","將遺失物交給[c1320]","","[c1320]의 분실물을 전해주자.","[c1320] geben"
5020,"","[c1321]'s Property","[c1321]的遺失物","","[c1321]의 분실물","Eigentum von [c1321]"
5021,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5022,"","Client: [c1321]
Place: [m3010]","【委託人】[c1321]
【所在地】[m3010]","","【의뢰인】[c1321]
【장소】[m3010]","Klient: [c1321]
Ort: [m3010]"
5023,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5024,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5025,"","Give to [c1321]","將遺失物交給[c1321]","","[c1321]의 분실물을 전해주자.","[c1321] geben"
5030,"","[c1322]'s Property","[c1322]的遺失物","","[c1322]의 분실물","Eigentum von [c1322]"
5031,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5032,"","Client: [c1322]
Place: [m3010]","【委託人】[c1322]
【所在地】[m3010]","","【의뢰인】[c1322]
【장소】[m3010]","Klient: [c1322]
Ort: [m3010]"
5033,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5034,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5035,"","Give to [c1322]","將遺失物交給[c1322]","","[c1322]의 분실물을 전해주자.","[c1322] geben"
5040,"","[c1325]'s Property","[c1325]的遺失物","","[c1325]의 분실물","Eigentum von [c1325]"
5041,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5042,"","Client: [c1325]
Place: [m3010]","【委託人】[c1325]
【所在地】[m3010]","","【의뢰인】[c1325]
【장소】[m3010]","Klient: [c1325]
Ort: [m3010]"
5043,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5044,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5045,"","Give to [c1325]","將遺失物交給[c1325]","","[c1325]의 분실물을 전해주자.","[c1325] geben"
5050,"","[c1387]'s Property","[c1387]的遺失物","","[c1387]의 분실물","Eigentum von [c1387]"
5051,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5052,"","Client: [c1387]
Place: [m3010]","【委託人】[c1387]
【所在地】[m3010]","","【의뢰인】[c1387]
【장소】[m3010]","Klient: [c1387]
Ort: [m3010]"
5053,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5054,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5055,"","Give to [c1387]","將遺失物交給[c1387]","","[c1387]의 분실물을 전해주자.","[c1387] geben"
5060,"","[c1388]'s Property","[c1388]的遺失物","","[c1388]의 분실물","Eigentum von [c1388]"
5061,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5062,"","Client: [c1388]
Place: [m3010]","【委託人】[c1388]
【所在地】[m3010]","","【의뢰인】[c1388]
【장소】[m3010]","Klient: [c1388]
Ort: [m3010]"
5063,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5064,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5065,"","Give to [c1388]","將遺失物交給[c1388]","","[c1388]의 분실물을 전해주자.","[c1388] geben"
5070,"","[c1437]'s Property","[c1437]的遺失物","","[c1437]의 분실물","Eigentum von [c1437]"
5071,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5072,"","Client: [c1437]
Place: [m3010]","【委託人】[c1437]
【所在地】[m3010]","","【의뢰인】[c1437]
【장소】[m3010]","Klient: [c1437]
Ort: [m3010]"
5073,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5074,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5075,"","Give to [c1437]","將遺失物交給[c1437]","","[c1437]의 분실물을 전해주자.","[c1437] geben"
5080,"","[c1438]'s Property","[c1438]的遺失物","","[c1438]의 분실물","Eigentum von [c1438]"
5081,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5082,"","Client: [c1438]
Place: [m3010]","【委託人】[c1438]
【所在地】[m3010]","","【의뢰인】[c1438]
【장소】[m3010]","Klient: [c1438]
Ort: [m3010]"
5083,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5084,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5085,"","Give to [c1438]","將遺失物交給[c1438]","","[c1438]의 분실물을 전해주자.","[c1438] geben"
5090,"","[c1510]'s Property","[c1510]的遺失物","","[c1510]의 분실물","Eigentum von [c1510]"
5091,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5092,"","Client: [c1510]
Place: [m3010]","【委託人】[c1510]
【所在地】[m3010]","","【의뢰인】[c1510]
【장소】[m3010]","Klient: [c1510]
Ort: [m3010]"
5093,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5094,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5095,"","Give to [c1510]","將遺失物交給[c1510]","","[c1510]의 분실물을 전해주자.","[c1510] geben"
5100,"","[c1512]'s Property","[c1512]的遺失物","","[c1512]의 분실물","Eigentum von [c1512]"
5101,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5102,"","Client: [c1512]
Place: [m3010]","【委託人】[c1512]
【所在地】[m3010]","","【의뢰인】[c1512]
【장소】[m3010]","Klient: [c1512]
Ort: [m3010]"
5103,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5104,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5105,"","Give to [c1512]","將遺失物交給[c1512]","","[c1512]의 분실물을 전해주자.","[c1512] geben"
5110,"","[c1514]'s Property","[c1514]的遺失物","","[c1514]의 분실물","Eigentum von [c1514]"
5111,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5112,"","Client: [c1514]
Place: [m3010]","【委託人】[c1514]
【所在地】[m3010]","","【의뢰인】[c1514]
【장소】[m3010]","Klient: [c1514]
Ort: [m3010]"
5113,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5114,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5115,"","Give to [c1514]","將遺失物交給[c1514]","","[c1514]의 분실물을 전해주자.","[c1514] geben"
5120,"","[c1515]'s Property","[c1515]的遺失物","","[c1515]의 분실물","Eigentum von [c1515]"
5121,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5122,"","Client: [c1515]
Place: [m3010]","【委託人】[c1515]
【所在地】[m3010]","","【의뢰인】[c1515]
【장소】[m3010]","Klient: [c1515]
Ort: [m3010]"
5123,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5124,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5125,"","Give to [c1515]","將遺失物交給[c1515]","","[c1515]의 분실물을 전해주자.","[c1515] geben"
5130,"","[c1567]'s Property","[c1567]的遺失物","","[c1567]의 분실물","Eigentum von [c1567]"
5131,"","I want you to look for something
precious that I dropped at
[m3010]!","希望你能幫我找回
在[m3010]遺失的重要之物！","","[m3010]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3010] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5132,"","Client: [c1567]
Place: [m3010]","【委託人】[c1567]
【所在地】[m3010]","","【의뢰인】[c1567]
【장소】[m3010]","Klient: [c1567]
Ort: [m3010]"
5133,"","Client at [m3010]","和身在[m3010]的委託人見面","","[m3010]의 의뢰인을 만나자.","Klient in [m3010]"
5134,"","Search [m3010]","在[m3010]尋找遺失物","","[m3010]의 탐색을 하자.","Suche in [m3010]"
5135,"","Give to [c1567]","將遺失物交給[c1567]","","[c1567]의 분실물을 전해주자.","[c1567] geben"
5140,"","[c1629]'s Property","[c1629]的遺失物","","[c1629]의 분실물","Eigentum von [c1629]"
5141,"","I want you to look for something
precious that I dropped at
[m3020]!","希望你能幫我找回
在[m3020]遺失的重要之物！","","[m3020]에서 떨어뜨린
소중한 것을 찾아줘!","Ich habe in [m3020] etwas
Wertvolles verloren und möchte, dass du
danach suchst!"
5142,"","Client: [c1629]
Place: [m3020]","【委託人】[c1629]
【所在地】[m3020]","","【의뢰인】[c1629]
【장소】[m3020]","Klient: [c1629]
Ort: [m3020]"
5143,"","Client at [m3020]","和身在[m3020]的委託人見面","","[m3020]의 의뢰인을 만나자.","Klient in [m3020]"
5144,"","Search [m3020]","在[m3020]尋找遺失物","","[m3020]의 탐색을 하자.","Suche in [m3020]"
5145,"","Give to [c1629]","將遺失物交給[c1629]","","[c1629]의 분실물을 전해주자.","[c1629] geben"
5150,"","[c1631]'s Property","[c1631]的遺失物","","[c1631]의 분실물","Eigentum von [c1631]"
